load_type,pieces,origin_city,destination_city,fuel_surcharge_rate,actual_duration_hours,primary_freight_type,weight_kg,distance_km,fuel_quantity_liters,avg_fuel_price_aud_per_liter,total_fuel_cost_aud,revenue_aud,fuel_surcharge_aud,base_rate_per_km_aud,annual_revenue_potential_aud
Dry Van,26,Charlotte,Memphis,0.23,11.7,Electronics,5383.68783953,960.77598,711.6570800000001,2.44392285115747,1739.23125,2665.476,247.158,2.6060372575092896,4144491.0
Dry Van,28,Memphis,Minneapolis,0.34,13.5,Consumer Goods,11067.20023563,1293.90936,2495.3422720000003,2.1313741444123617,5328.187499999999,2028.6899999999996,492.048,1.8231076093305327,352652.39999999997
Refrigerated,1,Chicago,Charlotte,0.28,11.1,Consumer Goods,14527.20283399,1086.3045,543.206335,2.1350890656494275,1163.15625,2956.176,340.2,2.3823430723153587,4782074.399999999
Refrigerated,17,Portland,Seattle,0.24,2.7,Automotive,14017.365010110001,268.75978,1587.2224130000002,2.123283871496086,3375.5062499999995,678.708,72.14399999999999,2.706699640846558,8970256.799999999
Refrigerated,6,Miami,Seattle,0.18,53.1,Electronics,19537.130560640002,5054.93694,1772.7075029999999,2.145738506529015,3786.9937500000005,9307.692,1017.6839999999999,1.8454770278499257,1345703.4
Dry Van,5,Las Vegas,New York,0.21,51.9,Electronics,10051.606919200001,4121.51974,477.340201,2.2279620965760643,1063.5,7718.544,968.0579999999999,1.7000758074738713,4144491.0
Dry Van,2,Chicago,Charlotte,0.28,13.3,General,18740.62235892,1086.3045,2348.846905,2.0018472239466796,4692.431250000001,2652.21,340.2,2.3823430723153587,2735668.8
Dry Van,24,Miami,Denver,0.28,39.9,Retail,17144.884401260002,3192.93056,2166.390143,2.051627168523357,4454.60625,6613.47,999.9359999999999,1.9237699926678016,6673773.6
Dry Van,18,Dallas,New York,0.32,29.9,Retail,5462.612911910001,2536.31984,324.40963700000003,2.391418631006945,775.8,7872.083999999999,907.776,2.8409161519629165,8772591.6
Dry Van,4,Philadelphia,Indianapolis,0.28,13.4,Food/Beverage,8234.515884980001,1078.2578,700.3008500000001,2.3191014975920705,1647.31875,2343.15,337.67999999999995,2.3152348167571795,8097922.8
Refrigerated,18,Houston,Portland,0.28,43.1,Automotive,5236.72391165,3392.48872,1190.132904,2.1790902438573365,2600.26875,8402.418,1062.432,2.740253768625648,5843262.6
Refrigerated,22,Las Vegas,Los Angeles,0.33,5.0,Automotive,12125.43123484,421.64708,1126.5380160000002,1.9468663896381102,2190.4125,1086.048,155.628,2.941578535300185,7473452.399999999
Refrigerated,14,Columbus,Los Angeles,0.22,39.8,Consumer Goods,9495.50267358,3651.59246,1949.107609,1.870462842862464,3651.1875000000005,12639.887999999999,898.524,3.0646103371568474,5585065.2
Dry Van,8,Chicago,Portland,0.19,36.4,Automotive,8453.600999690001,3246.03878,501.18828400000007,2.0065527908469623,1005.6562500000001,5994.035999999999,689.814,2.0579865037841603,8970256.799999999
Dry Van,19,Kansas City,Indianapolis,0.19,9.5,Food/Beverage,16099.807580780001,835.24746,1406.279815,2.0296678563220363,2873.8875000000003,1859.634,177.498,2.538929001951111,3463192.8
Dry Van,23,Philadelphia,New York,0.15,1.9,Food/Beverage,11392.87955729,148.05928,1431.263521,1.849535453226995,2719.44375,512.55,24.840000000000003,3.12053388345533,6112328.399999999
Refrigerated,12,Columbus,Philadelphia,0.16,7.5,Retail,9810.74937073,766.04584,790.3936080000001,2.00135190111507,1576.36875,1626.984,137.088,2.3040501074974835,8484199.2
Refrigerated,23,Denver,Kansas City,0.29,10.3,Retail,17730.925743300002,1029.9776,2855.7133040000003,2.237472294942952,6337.70625,2689.4700000000003,334.08,2.4494513278735384,8808463.799999999
Refrigerated,27,Houston,Portland,0.28,41.6,Automotive,16245.41073155,3392.48872,240.75207600000002,2.4473901109787315,589.21875,8309.447999999999,1062.432,2.740253768625648,1540206.0
Dry Van,25,Houston,Memphis,0.29,10.8,Automotive,11347.06672792,896.40238,2119.8296,2.109778068954222,4566.75,1832.886,290.754,2.1810183056408214,3056297.4
Refrigerated,7,Miami,Seattle,0.18,54.7,Electronics,17419.307785110002,5054.93694,428.886953,2.457296567610906,1053.9,9709.542,1017.6839999999999,1.8454770278499257,5001517.8
Refrigerated,7,Memphis,Los Angeles,0.25,36.4,Automotive,13421.344635930001,2961.1856,1335.4926480000001,2.107474817787241,2764.2562499999995,5871.834,828.0,2.0691712130438566,4181185.8
Refrigerated,14,Kansas City,Los Angeles,0.19,29.7,Consumer Goods,15688.85289356,2505.74238,1471.7674080000002,1.9590017990125244,2883.84375,5627.447999999999,532.494,2.2481265611990007,8081049.6
Dry Van,4,Columbus,Kansas City,0.24,13.2,Food/Beverage,19897.736494790002,1145.85008,428.508412,1.8336851226155158,785.75625,2667.51,307.584,2.1698335963811255,8488324.799999999
Dry Van,3,Philadelphia,Seattle,0.17,46.7,Electronics,16583.337047200002,4391.88886,,,,12857.021999999999,835.074,2.79617731492413,3335938.1999999997
Dry Van,14,Kansas City,Indianapolis,0.19,9.3,Electronics,13952.95489357,835.24746,805.9137890000001,1.9186329882364128,1482.0,2384.928,177.498,2.538929001951111,4523898.6
Dry Van,7,Columbus,Philadelphia,0.16,7.9,General,7783.645069200001,766.04584,413.366772,1.7356112019569876,717.45,1620.972,137.088,2.3040501074974835,8332664.399999999
Dry Van,26,Memphis,Minneapolis,0.34,14.9,Automotive,18507.92947311,1293.90936,678.345472,2.0957109005365333,1421.6250000000002,2495.484,492.048,1.8231076093305327,3410206.1999999997
Refrigerated,7,Seattle,Indianapolis,0.33,34.7,General,10873.06270127,3455.25298,,,,8865.341999999999,1275.3179999999998,2.7738078964047372,7294734.0
Dry Van,28,Las Vegas,New York,0.21,48.3,General,18542.8560856,4121.51974,,,,7043.544,968.0579999999999,1.7000758074738713,8332664.399999999
Refrigerated,10,Phoenix,Denver,0.21,12.1,Electronics,5998.759093250001,1083.08582,230.91001,2.2789803482317637,526.2375,2196.4320000000002,254.394,1.9014005741484086,1619947.8
Refrigerated,27,Phoenix,Kansas City,0.19,20.2,Consumer Goods,11734.4346119,1937.64536,1150.007558,1.9728708382975688,2318.7937500000003,4944.240000000001,411.768,2.3935277815750555,8241625.8
Dry Van,5,Chicago,Los Angeles,0.29,38.5,General,6003.29501695,3223.5080199999998,950.5164510000001,2.25891977355161,2159.1749999999997,8781.84,1045.566,2.8521008612226124,4715785.8
Dry Van,20,Charlotte,Seattle,0.18,54.0,Retail,9057.78603653,4221.29882,1569.430986,2.2043517082693813,3468.95625,12341.052000000001,849.852,2.6731455130674684,7552726.199999999
Dry Van,6,Columbus,Philadelphia,0.16,8.6,General,5502.0754481,766.04584,246.80873200000002,2.3047371354754174,568.8375,1577.25,137.088,2.3040501074974835,7899940.8
Refrigerated,9,Philadelphia,Minneapolis,0.34,21.1,Automotive,18733.364881,1818.5542,1464.1965879999998,2.2335757553342965,3222.28125,4004.2439999999997,691.56,2.02443237600507,7473452.399999999
Dry Van,24,Charlotte,Portland,0.31,46.6,Retail,18816.825877080002,4227.73618,1007.2976010000001,2.1254302704330574,2144.025,12900.456,1465.866,3.0086867908583645,5941152.0
Dry Van,7,Chicago,Portland,0.19,37.9,Retail,10096.058971460001,3246.03878,,,,7430.13,689.814,2.0579865037841603,2269893.6
Refrigerated,6,Charlotte,Seattle,0.18,51.1,Automotive,4845.72728871,4221.29882,1908.225181,1.9160738202731011,3697.725,12881.826,849.852,2.6731455130674684,279185.39999999997
Refrigerated,24,Minneapolis,Houston,0.21,21.2,General,19749.4117898,1956.95744,189.2705,2.1883362700473663,414.1875,6844.05,459.648,3.0757950464165433,7466005.8
Dry Van,8,Columbus,Philadelphia,0.16,9.3,Retail,20125.8934569,766.04584,1601.2284300000001,1.8817314372815628,2967.5062500000004,1861.326,137.088,2.3040501074974835,8880818.4
Dry Van,1,Columbus,Minneapolis,0.2,12.7,General,6377.5087222,1158.7248,1751.1306660000002,1.8878404188714035,3310.55625,3867.156,259.2,2.9303938260404885,4787127.0
Refrigerated,17,Dallas,New York,0.32,24.8,General,16794.71109162,2536.31984,1548.23269,2.0955457929259973,3375.3187500000004,8089.271999999999,907.776,2.8409161519629165,8796799.799999999
Refrigerated,3,Columbus,Minneapolis,0.2,11.7,General,16080.756701240001,1158.7248,975.1216160000001,2.1206421497275065,2011.4999999999998,3474.0359999999996,259.2,2.9303938260404885,4715785.8
Dry Van,19,Phoenix,Denver,0.21,10.8,Retail,16778.3817663,1083.08582,1584.194085,2.1908128842054095,3455.6062500000003,1910.556,254.394,1.9014005741484086,2535388.1999999997
Dry Van,2,Las Vegas,New York,0.21,48.3,Food/Beverage,9079.55847029,4121.51974,1307.102073,1.8901519254189112,2477.15625,6201.090000000001,968.0579999999999,1.7000758074738713,5082685.2
Refrigerated,21,Minneapolis,Los Angeles,0.3,30.2,Electronics,8178.270431100001,2814.73566,463.33418400000005,2.243317104355935,1039.40625,7269.966,944.46,2.661960803807772,1619947.8
Dry Van,1,Columbus,Portland,0.34,46.0,Automotive,12340.88761059,3752.98088,1058.779177,2.058314026750075,2191.40625,9999.521999999999,1427.184,3.0086867908583645,523485.0
Refrigerated,14,Miami,Dallas,0.17,26.6,Automotive,16065.334560660001,2053.51784,288.069701,2.3582320012891604,679.3312500000001,4922.873999999999,390.45599999999996,2.6060372575092896,4181185.8
Dry Van,18,Phoenix,Denver,0.21,12.0,Food/Beverage,15325.978997560002,1083.08582,1302.938122,1.9706418855553292,2549.1,1917.4499999999998,254.394,1.9014005741484086,6112328.399999999
Dry Van,16,Las Vegas,Dallas,0.28,20.4,Automotive,6554.86333887,1977.87886,533.364269,1.9887211689090478,1060.7062500000002,3657.8700000000003,619.416,1.8902158648887122,7473452.399999999
Dry Van,18,Las Vegas,Dallas,0.28,20.7,Food/Beverage,20085.0701436,1977.87886,353.935835,2.0387487749015296,721.5937500000001,3795.75,619.416,1.8902158648887122,4737655.8
Dry Van,11,Atlanta,Miami,0.22,13.4,General,6305.84112774,1121.70998,956.573107,2.0404824048121606,1951.2374999999997,2250.162,276.012,2.3264195260168763,4715785.8
Dry Van,13,Denver,Kansas City,0.29,11.7,Electronics,10311.96893958,1029.9776,878.9722020000002,2.3116716551179395,2056.5375,2290.482,334.08,2.4494513278735384,2790739.8
Dry Van,21,Charlotte,Seattle,0.18,46.7,Consumer Goods,17115.400897210002,4221.29882,543.9634169999999,2.1442525380341886,1178.475,12794.472,849.852,2.6731455130674684,6628615.2
Dry Van,11,Minneapolis,Atlanta,0.33,17.7,General,14828.38816767,1680.15096,811.591904,2.011258357747245,1629.0375,3652.506,620.136,2.3264195260168763,7294734.0
Refrigerated,1,Denver,Kansas City,0.29,11.8,General,6684.13716432,1029.9776,397.089509,2.4672030242430805,979.70625,2514.4739999999997,334.08,2.4494513278735384,7899940.8
Refrigerated,21,Philadelphia,Minneapolis,0.34,18.9,Food/Beverage,9503.66733624,1818.5542,673.80298,2.0588093495816833,1375.3874999999998,3311.082,691.56,2.02443237600507,6857148.6
Dry Van,22,Portland,Columbus,0.34,41.9,Food/Beverage,6467.77360383,3752.98088,2027.8441370000003,2.084813798241141,4299.525,7821.719999999999,1427.184,2.3711583630556627,8683200.0
Refrigerated,22,Chicago,Los Angeles,0.29,31.8,Food/Beverage,7597.2186051300005,3223.5080199999998,719.6064410000001,2.353031111557269,1690.3874999999998,7897.14,1045.566,2.8521008612226124,4737655.8
Refrigerated,1,Phoenix,Denver,0.21,10.9,Consumer Goods,15975.06967903,1083.08582,1859.0148510000001,2.0371389756988014,3866.475,2039.904,254.394,1.9014005741484086,1364968.8
Dry Van,20,Charlotte,Denver,0.16,29.2,Food/Beverage,5990.59443059,2508.96106,1112.91054,2.042959018970204,2275.59375,4809.402,448.99199999999996,1.7336299352529607,2698734.6
Dry Van,7,Minneapolis,Los Angeles,0.3,33.2,Retail,7962.814055350001,2814.73566,562.133385,2.400829764807511,1349.5875,8076.906,944.46,2.661960803807772,7552726.199999999
Refrigerated,22,Kansas City,Portland,0.18,33.7,Automotive,9957.25970624,2764.84612,,,,6961.302,556.632,2.762623187145041,5615946.0
Dry Van,21,Miami,Dallas,0.17,23.9,Automotive,15390.3891141,2053.51784,1153.0358860000001,2.2081491833117153,2536.5187499999997,5793.9839999999995,390.45599999999996,2.6060372575092896,2438582.4
Dry Van,17,Chicago,Charlotte,0.28,11.8,Retail,4684.70199736,1086.3045,1916.174542,2.060542979492314,3907.6125,2952.162,340.2,2.3823430723153587,8772591.6
Refrigerated,11,Columbus,Philadelphia,0.16,7.8,Automotive,18198.1258844,766.04584,639.355749,1.8916378939137375,1208.86875,1808.4059999999997,137.088,2.3040501074974835,5843262.6
Refrigerated,15,Minneapolis,Atlanta,0.33,19.9,General,18158.66334821,1680.15096,1239.721775,2.083327829746316,2531.41875,4287.78,620.136,2.3264195260168763,7466005.8
Dry Van,19,Houston,Seattle,0.34,38.9,General,11224.59678802,3495.48648,,,,6455.808,1329.264,1.9796935389662844,7131349.8
Dry Van,21,Las Vegas,Kansas City,0.24,24.7,Food/Beverage,7013.44522494,2109.84474,2366.6383320000004,1.9926011977566498,4608.318749999999,6382.206,566.352,3.031056209377757,8488324.799999999
Refrigerated,24,Chicago,Charlotte,0.28,12.1,Food/Beverage,11698.60081467,1086.3045,1384.702978,1.9150831746098838,2789.8312499999997,2540.6459999999997,340.2,2.3823430723153587,2698734.6
Refrigerated,11,Minneapolis,Atlanta,0.33,17.0,Food/Beverage,8083.92321814,1680.15096,1378.6463220000003,1.9660601493629488,2677.70625,3993.894,620.136,2.3264195260168763,3530376.0
Refrigerated,20,Seattle,Houston,0.26,42.4,General,11080.80800673,3495.48648,2741.393922,2.0938121630153668,5845.78125,7805.7,1016.496,2.1139100500826427,2568384.0
Dry Van,23,Miami,Seattle,0.18,51.7,Retail,11628.293997320001,5054.93694,1637.5683660000002,2.1495359815713493,3427.36875,10569.582,1017.6839999999999,1.8454770278499257,1087630.2
Dry Van,27,Denver,Kansas City,0.29,12.7,Consumer Goods,4769.07017818,1029.9776,2473.0083529999997,2.132265725509258,5228.56875,2471.256,334.08,2.4494513278735384,2516113.8
Refrigerated,22,Minneapolis,Atlanta,0.33,18.2,Consumer Goods,12925.56817552,1680.15096,237.723748,2.328512631392636,553.5375,3533.6159999999995,620.136,2.3264195260168763,6175866.6
Refrigerated,10,Memphis,Los Angeles,0.25,31.7,Consumer Goods,12921.485844190001,2961.1856,1184.8333300000002,2.22771443516026,2580.1499999999996,6677.406,828.0,2.0691712130438566,5792776.2
Dry Van,22,Minneapolis,Atlanta,0.33,17.8,Electronics,8053.53252935,1680.15096,618.157453,1.7601296821216197,1085.90625,3412.4399999999996,620.136,2.3264195260168763,4144491.0
Refrigerated,14,Kansas City,Los Angeles,0.19,28.0,General,10581.40280736,2505.74238,979.664108,2.2534712224039137,2205.09375,5145.354,532.494,2.2481265611990007,8580196.799999999
Refrigerated,15,Phoenix,Kansas City,0.19,25.5,Automotive,18007.16349663,1937.64536,1052.34398,1.8775211932128881,2037.3374999999999,4260.618,411.768,2.3935277815750555,2903895.0
Dry Van,25,Atlanta,Miami,0.22,10.9,Retail,5458.98417295,1121.70998,448.949626,1.73462055629377,778.7625,2480.9939999999997,276.012,2.3264195260168763,5229113.399999999
Refrigerated,27,Portland,Seattle,0.24,3.2,Food/Beverage,14350.301809690001,268.75978,518.2226290000001,2.2324200020605427,1156.89375,661.212,72.14399999999999,2.706699640846558,8303608.8
Dry Van,19,Houston,Portland,0.28,33.1,Consumer Goods,9104.05245827,3392.48872,219.932321,1.801984461392557,396.31875,9270.702000000001,1062.432,2.740253768625648,8081049.6
Refrigerated,22,Minneapolis,Atlanta,0.33,18.4,Automotive,12448.842594650001,1680.15096,1340.4136810000002,2.0954632391207295,2809.4625,3972.2039999999997,620.136,2.3264195260168763,6681661.2
Refrigerated,4,Denver,Kansas City,0.29,12.4,Food/Beverage,15307.38171039,1029.9776,1151.1431810000001,2.2044342620746495,2514.6375,2635.0919999999996,334.08,2.4494513278735384,8540033.4
Dry Van,22,Philadelphia,New York,0.15,1.6,Food/Beverage,12114.99861033,148.05928,2088.4106970000003,2.1501964120134938,4563.69375,431.046,24.840000000000003,3.12053388345533,6702010.2
Refrigerated,5,Philadelphia,Minneapolis,0.34,23.4,Consumer Goods,9864.72686276,1818.5542,724.148933,2.1529206875873417,1593.09375,3356.7299999999996,691.56,2.02443237600507,8653347.0
Dry Van,17,Dallas,New York,0.32,25.9,Food/Beverage,15838.08478329,2536.31984,1382.0531910000002,2.1125518768112306,2856.0,7100.658,907.776,2.8409161519629165,426157.2
Dry Van,26,Dallas,Indianapolis,0.17,14.7,Electronics,17223.80947364,1413.00052,481.50415200000003,1.846068193405734,888.88125,3336.984,268.66799999999995,2.1810183056408214,1619947.8
Refrigerated,18,Seattle,Indianapolis,0.33,37.7,Retail,14397.021823800002,3455.25298,643.898241,2.296564308753873,1490.925,9205.199999999999,1275.3179999999998,2.7738078964047372,5941152.0
Dry Van,12,Seattle,Houston,0.26,41.3,Electronics,7463.862448350001,3495.48648,1372.5896659999999,2.1883362700473663,3097.44375,6902.838,1016.496,2.1139100500826427,7800604.199999999
Refrigerated,2,Chicago,Charlotte,0.28,10.6,Automotive,4686.0627744700005,1086.3045,1461.1682600000001,2.29450046362217,3371.7000000000003,2483.658,340.2,2.3823430723153587,8970256.799999999
Refrigerated,22,Philadelphia,Minneapolis,0.34,19.5,Food/Beverage,8096.17021213,1818.5542,711.2785389999999,1.8401243194264292,1320.3750000000002,3165.894,691.56,2.02443237600507,426157.2
Dry Van,18,Chicago,Charlotte,0.28,10.8,General,9488.69878803,1086.3045,1341.9278450000002,1.937702917253349,2602.03125,2712.456,340.2,2.3823430723153587,5824504.8
Refrigerated,22,Dallas,Denver,0.15,13.2,Retail,11714.02295525,1226.31708,1560.346002,1.9150831746098838,3012.58125,4064.9219999999996,205.73999999999998,2.9303938260404885,3952711.8
Dry Van,10,Seattle,Indianapolis,0.33,42.3,Electronics,12944.16546269,3455.25298,758.2176230000001,2.069211129045467,1539.9374999999998,8585.442,1275.3179999999998,2.7738078964047372,5022986.399999999
Refrigerated,5,Seattle,Houston,0.26,36.8,General,11881.852132150001,3495.48648,1546.718526,2.2405102749768186,3539.6250000000005,8153.262,1016.496,2.1139100500826427,2568384.0
Refrigerated,5,Miami,Philadelphia,0.32,23.2,Food/Beverage,19081.27022879,1890.9745,1589.493659,2.0506365228601395,3356.925,5798.916,676.8,2.7738078964047372,8488324.799999999
Dry Van,26,Memphis,Minneapolis,0.34,13.6,Food/Beverage,4745.93696731,1293.90936,1062.9431280000001,2.1625794828037117,2312.25,2361.654,492.048,1.8231076093305327,2698734.6
Dry Van,27,Columbus,Los Angeles,0.22,39.5,Automotive,16397.364175500003,3651.59246,1700.406172,1.9550392163596544,3368.5874999999996,10336.662,898.524,3.0646103371568474,1860240.5999999999
Refrigerated,12,New York,Columbus,0.24,9.7,Electronics,14716.35085228,880.30898,559.483598,1.6860789187961145,943.33125,1494.18,236.304,1.8902158648887122,7800604.199999999
Refrigerated,14,Kansas City,Miami,0.25,24.7,Consumer Goods,13472.600573740001,2299.74686,,,,5898.366,643.05,2.807362024183827,1364968.8
Refrigerated,27,Philadelphia,Seattle,0.17,49.9,Electronics,5891.25770156,4391.88886,1351.012829,2.335075658911452,3157.0499999999997,13218.893999999998,835.074,2.79617731492413,8794067.4
Refrigerated,25,Charlotte,Seattle,0.18,46.6,General,20143.12996696,4221.29882,1937.372838,2.1277830538831988,4220.60625,9647.333999999999,849.852,2.6731455130674684,2751739.1999999997
Refrigerated,7,Dallas,Indianapolis,0.17,14.4,Food/Beverage,5331.97830935,1413.00052,654.1188480000001,1.7930686504235998,1172.8874999999998,3231.5399999999995,268.66799999999995,2.1810183056408214,4714889.399999999
Dry Van,18,Kansas City,Charlotte,0.3,15.0,Retail,8341.11009193,1482.20214,1300.6668760000002,2.04617861737566,2664.975,4305.78,497.34000000000003,2.740253768625648,3705573.6
Dry Van,16,Denver,Kansas City,0.29,12.5,Food/Beverage,15213.488089800001,1029.9776,497.40287400000005,2.0501412000285306,1019.7375,2772.774,334.08,2.4494513278735384,5063351.399999999
Dry Van,26,Philadelphia,Indianapolis,0.28,11.5,Food/Beverage,12253.34428318,1078.2578,468.633758,2.065496207808401,967.96875,2208.6,337.67999999999995,2.3152348167571795,8097922.8
